AlignmentType,ExpID1,ExpID2,ConsensusLength,BasePairGap,BasePairMismatch,AlignmentScore
local,1.7.A.3,11.1.A.3,791,1,105,1256.96032714844
local,1.7.A.3,11.1.A.4,791,0,12,2249.30688476563
local,1.7.A.3,11.1.B.1,526,0,2,1449.30444335938
local,1.7.A.3,11.1.B.3,656,0,6,1776.36157226563
local,1.7.A.3,11.1.C.1,791,0,17,2055.20239257813
local,1.7.A.3,11.1.C.2,656,3,104,1049.35034179688
local,1.7.A.3,11.1.C.3,748,19,115,940.901977539063
local,1.7.A.3,11.2.A.1,791,2,66,1586.49560546875
local,1.7.A.3,11.2.A.2,791,1,106,1376.69921875
local,1.7.A.3,11.2.A.3,657,0,16,1690.34826660156
local,1.7.A.3,11.2.A.3.2,652,0,7,1756.3251953125
local,1.7.A.3,11.2.B.1,673,0,19,1708.33337402344
local,1.7.A.3,11.2.B.2,651,0,5,1895.58837890625
local,1.7.A.3,11.2.B.3,656,0,16,1687.55920410156
local,1.7.A.3,11.2.B.4.1,630,0,78,1168.5
local,1.7.A.3,11.2.B.4.2,796,11,113,1081.9794921875
local,1.7.A.3,11.2.B.6,790,0,101,1306.48095703125
local,1.7.A.3,11.2.B.7,793,6,28,1862.36437988281
local,1.7.A.3,11.2.B.8.2,656,0,20,1773.95874023438
local,1.7.A.3,11.5.A.1,676,0,94,1050.69177246094
local,1.7.A.3,11.5.A.1.2,791,0,16,2064.08276367188
local,1.7.A.3,11.5.B.1,676,0,93,1059.57202148438
local,1.7.A.3,11.5.B.2,676,0,93,1059.57202148438
local,1.7.A.3,11.5.B.3,485,0,7,1290.55224609375
local,1.7.A.3,azo.a1,790,0,107,1253.20007324219
local,1.7.A.3,11.6.A.1.2,790,0,103,1288.72058105469
local,1.7.A.3,11.6.A.3,654,0,7,1761.9033203125
local,1.7.A.3,11.6.A.5,782,0,22,1985.70080566406
local,1.7.A.4,1.7.A.5,653,0,17,1363.27429199219
local,1.7.A.4,1.7.B.3,656,4,13,1505.45715332031
local,1.7.A.4,1.7.B.4,651,2,13,1155.70703125
local,1.7.A.4,2.6.A.1,526,0,10,1128.77294921875
local,1.7.A.4,2.6.A.2,656,2,15,1521.35559082031
local,1.7.A.4,2.6.A.3,803,6,23,1314.20373535156
local,1.7.A.4,2.8.A.1,651,2,13,1155.70703125
local,1.7.A.4,2.8.A.2,844,6,25,2187.11499023438
local,1.7.A.4,2.8.A.3,816,4,100,1005.00823974609
local,1.7.A.4,2.8.B.2,885,4,104,1130.78063964844
local,1.7.A.4,4.1.A.1,856,4,107,1228.77282714844
local,1.7.A.4,4.1.A.2,652,2,18,1320.06677246094
local,1.7.A.4,4.1.B.4,842,17,126,843.745971679688
local,1.7.A.4,7.1.A.1,523,0,12,941.883422851562
local,1.7.A.4,7.1.A.2,879,4,110,1067.18310546875
local,1.7.A.4,7.1.A.3,523,0,12,941.883422851562
local,1.7.A.4,7.1.B.2,653,2,19,1479.1865234375
local,1.7.A.4,8.2.A.1,522,0,12,939.901672363281
local,1.7.A.4,8.2.A.2,522,0,12,939.901672363281
local,1.7.A.4,8.4.A.1,839,6,107,967.316833496094
local,1.7.A.4,8.4.A.2,657,2,17,1136.07287597656
local,1.7.A.4,8.4.B.2,862,6,109,1003.70947265625
local,1.7.A.4,8.5.A.1,635,2,14,1116.11669921875
local,1.7.A.4,8.5.A.2,879,4,101,1141.84594726563
local,1.7.A.4,8.5.A.3,521,0,14,1216.60852050781
local,1.7.A.4,8.5.B.2,522,0,14,1219.17517089844
local,1.7.A.4,8.5.B.3,885,4,102,1147.37231445313
local,1.7.A.4,8.5.C.5,808,4,98,1003.17028808594
local,1.7.A.4,10.2.A.1,761,4,99,1053.87915039063
local,1.7.A.4,10.2.A.2,664,2,21,1322.82409667969
local,1.7.A.4,11.1.A.1,782,4,101,918.388549804687
local,1.7.A.4,11.1.A.2,857,3,135,996.624206542969
local,1.7.A.4,11.1.A.3,862,3,97,895.863098144531
local,1.7.A.4,11.1.A.4,862,4,30,2070.62744140625
local,1.7.A.4,11.1.B.1,525,0,11,1118.17346191406
local,1.7.A.4,11.1.B.3,656,2,14,1362.46472167969
local,1.7.A.4,11.1.C.1,838,2,28,1876.4609375
local,1.7.A.4,11.1.C.2,724,1,109,902.437194824219
local,1.7.A.4,11.1.C.3,705,7,111,599.145568847656
local,1.7.A.4,11.2.A.1,863,6,54,1442.28540039063
local,1.7.A.4,11.2.A.2,826,3,93,1082.41967773438
local,1.7.A.4,11.2.A.3,657,0,26,1462.26538085938
local,1.7.A.4,11.2.A.3.2,653,2,13,1159.67065429688
local,1.7.A.4,11.2.B.1,655,0,24,1309.81079101563
local,1.7.A.4,11.2.B.2,651,0,20,1638.09375
local,1.7.A.4,11.2.B.3,726,0,24,1473.37414550781
local,1.7.A.4,11.2.B.4.1,631,0,72,999.143249511719
local,1.7.A.4,11.2.B.4.2,889,11,117,703.8955078125
local,1.7.A.4,11.2.B.6,885,4,107,866.651245117188
local,1.7.A.4,11.2.B.7,861,0,1,1975.17895507813
local,1.7.A.4,11.2.B.8.2,716,0,28,1748.34069824219
local,1.7.A.4,11.5.A.1,665,4,85,928.118286132812
local,1.7.A.4,11.5.A.1.2,861,2,27,1944.11120605469
local,1.7.A.4,11.5.B.1,735,4,88,917.961730957031
local,1.7.A.4,11.5.B.2,665,4,84,789.888854980469
local,1.7.A.4,11.5.B.3,485,0,8,898.10107421875
local,1.7.A.4,azo.a1,856,4,107,1039.0849609375
local,1.7.A.4,11.6.A.1.2,886,4,106,1482.67443847656
local,1.7.A.4,11.6.A.3,655,2,13,1163.63427734375
local,1.7.A.4,11.6.A.5,782,2,32,1265.58276367188
local,1.7.A.5,1.7.B.3,652,0,9,1595.92541503906
local,1.7.A.5,1.7.B.4,648,0,12,1393.23461914063
local,1.7.A.5,2.6.A.1,529,0,2,1340.5478515625
local,1.7.A.5,2.6.A.2,657,0,12,1582.90673828125
local,1.7.A.5,2.6.A.3,654,0,6,1456.83178710938
local,1.7.A.5,2.8.A.1,648,0,12,1393.23461914063
local,1.7.A.5,2.8.A.2,634,0,8,1817.59240722656
local,1.7.A.5,2.8.A.3,653,0,72,1055.60998535156
local,1.7.A.5,2.8.B.2,653,0,72,1055.60998535156
local,1.7.A.5,4.1.A.1,653,0,76,1021.14184570313
local,1.7.A.5,4.1.A.2,648,0,11,1568.42419433594
local,1.7.A.5,4.1.B.4,643,13,79,794.254333496094
local,1.7.A.5,7.1.A.1,520,0,6,1148.13439941406
local,1.7.A.5,7.1.A.2,653,0,76,1021.14166259766
local,1.7.A.5,7.1.A.3,520,0,6,1148.13439941406
local,1.7.A.5,7.1.B.2,655,0,10,1595.00817871094
local,1.7.A.5,8.2.A.1,519,0,6,1145.83068847656
local,1.7.A.5,8.2.A.2,519,0,6,1145.83068847656
local,1.7.A.5,8.4.A.1,653,2,85,766.556762695313
local,1.7.A.5,8.4.A.2,654,0,10,1423.6484375
local,1.7.A.5,8.4.B.2,653,2,85,766.556762695313
local,1.7.A.5,8.5.A.1,632,0,5,1414.44592285156
local,1.7.A.5,8.5.A.2,653,0,71,1064.22717285156
local,1.7.A.5,8.5.A.3,518,0,8,1260.61145019531
local,1.7.A.5,8.5.B.2,519,0,6,1280.41247558594
local,1.7.A.5,8.5.B.3,653,0,71,1064.22717285156
local,1.7.A.5,8.5.C.5,653,0,72,1055.60998535156
local,1.7.A.5,10.2.A.1,653,0,72,1055.60998535156
local,1.7.A.5,10.2.A.2,529,0,3,1331.93054199219
local,1.7.A.5,11.1.A.1,643,0,74,1012.70953369141
local,1.7.A.5,11.1.A.2,656,13,96,828.889587402344
local,1.7.A.5,11.1.A.3,652,0,73,896.406555175781
local,1.7.A.5,11.1.A.4,654,0,12,1717.50280761719
local,1.7.A.5,11.1.B.1,526,0,3,1324.23059082031
local,1.7.A.5,11.1.B.3,654,0,13,1566.58959960938
local,1.7.A.5,11.1.C.1,654,0,11,1583.82409667969
local,1.7.A.5,11.1.C.2,518,1,78,735.306274414063
local,1.7.A.5,11.1.C.3,595,13,77,688.286743164063
local,1.7.A.5,11.2.A.1,654,2,44,1266.32482910156
local,1.7.A.5,11.2.A.2,652,0,74,1035.80908203125
local,1.7.A.5,11.2.A.3,520,0,7,1274.36206054688
local,1.7.A.5,11.2.A.3.2,650,0,12,1397.84204101563
local,1.7.A.5,11.2.B.1,656,0,9,1606.19165039063
local,1.7.A.5,11.2.B.2,651,0,5,1771.296875
local,1.7.A.5,11.2.B.3,519,0,5,1154.12646484375
local,1.7.A.5,11.2.B.4.1,630,0,73,1108.8779296875
local,1.7.A.5,11.2.B.4.2,643,5,81,747.791809082031
local,1.7.A.5,11.2.B.6,653,0,74,890.414245605469
local,1.7.A.5,11.2.B.7,653,0,16,1371.57006835938
local,1.7.A.5,11.2.B.8.2,519,0,7,1385.38000488281
local,1.7.A.5,11.5.A.1,539,0,66,814.709594726562
local,1.7.A.5,11.5.A.1.2,654,0,12,1575.20678710938
local,1.7.A.5,11.5.B.1,539,0,65,823.3271484375
local,1.7.A.5,11.5.B.2,539,0,65,823.3271484375
local,1.7.A.5,11.5.B.3,483,0,8,1046.30529785156
local,1.7.A.5,azo.a1,653,0,76,1021.14184570313
local,1.7.A.5,11.6.A.1.2,653,0,73,1173.02600097656
local,1.7.A.5,11.6.A.3,652,0,12,1402.44946289063
local,1.7.A.5,11.6.A.5,657,0,9,1438.85534667969
local,1.7.B.3,1.7.B.4,650,0,14,1547.70593261719
local,1.7.B.3,2.6.A.1,526,0,2,1449.30444335938
local,1.7.B.3,2.6.A.2,654,0,16,1540.73779296875
local,1.7.B.3,2.6.A.3,673,0,8,1658.44226074219
local,1.7.B.3,2.8.A.1,650,0,14,1547.70593261719
local,1.7.B.3,2.8.A.2,655,0,10,1971.37561035156
local,1.7.B.3,2.8.A.3,653,0,77,1137.50561523438
local,1.7.B.3,2.8.B.2,653,0,77,1137.50561523438
local,1.7.B.3,4.1.A.1,653,0,81,1101.98510742188
local,1.7.B.3,4.1.A.2,650,0,13,1697.46618652344
local,1.7.B.3,4.1.B.4,643,13,84,869.194946289063
local,1.7.B.3,7.1.A.1,522,0,6,1288.11254882813
local,1.7.B.3,7.1.A.2,653,0,81,1101.98486328125
local,1.7.B.3,7.1.A.3,522,0,6,1288.11254882813
local,1.7.B.3,7.1.B.2,651,0,14,1691.37512207031
local,1.7.B.3,8.2.A.1,521,0,6,1285.5458984375
local,1.7.B.3,8.2.A.2,521,0,6,1285.5458984375
local,1.7.B.3,8.4.A.1,654,2,81,947.487854003906
local,1.7.B.3,8.4.A.2,654,0,12,1575.20703125
local,1.7.B.3,8.4.B.2,654,2,81,947.487854003906
local,1.7.B.3,8.5.A.1,634,0,7,1566.96032714844
local,1.7.B.3,8.5.A.2,653,0,76,1146.38562011719
local,1.7.B.3,8.5.A.3,520,0,8,1379.28918457031
local,1.7.B.3,8.5.B.2,521,0,8,1268.31127929688
local,1.7.B.3,8.5.B.3,653,0,76,1146.38562011719
local,1.7.B.3,8.5.C.5,653,0,77,1137.50549316406
local,1.7.B.3,10.2.A.1,653,0,77,1137.50561523438
local,1.7.B.3,10.2.A.2,545,0,8,1449.01513671875
local,1.7.B.3,11.1.A.1,644,0,79,1094.64367675781
local,1.7.B.3,11.1.A.2,670,3,112,937.341552734375
local,1.7.B.3,11.1.A.3,651,0,80,981.538391113281
local,1.7.B.3,11.1.A.4,671,0,19,1827.78796386719
local,1.7.B.3,11.1.B.1,525,0,3,1437.63513183594
local,1.7.B.3,11.1.B.3,654,0,15,1690.86206054688
local,1.7.B.3,11.1.C.1,671,0,19,1702.75500488281
local,1.7.B.3,11.1.C.2,518,1,78,735.306030273438
local,1.7.B.3,11.1.C.3,595,13,80,770.837280273438
local,1.7.B.3,11.2.A.1,653,2,42,1414.73071289063
local,1.7.B.3,11.2.A.2,651,0,81,972.921020507813
local,1.7.B.3,11.2.A.3,522,0,7,1393.74743652344
local,1.7.B.3,11.2.A.3.2,652,0,14,1552.83923339844
local,1.7.B.3,11.2.B.1,671,0,19,1702.75512695313
local,1.7.B.3,11.2.B.2,651,0,10,1850.07641601563
local,1.7.B.3,11.2.B.3,521,0,5,1294.16320800781
local,1.7.B.3,11.2.B.4.1,629,0,80,1043.92761230469
local,1.7.B.3,11.2.B.4.2,642,5,88,826.665283203125
local,1.7.B.3,11.2.B.6,653,0,79,995.289306640625
local,1.7.B.3,11.2.B.7,656,4,14,1496.83984375
local,1.7.B.3,11.2.B.8.2,521,0,9,1471.55871582031
local,1.7.B.3,11.5.A.1,540,0,66,920.020324707031
local,1.7.B.3,11.5.A.1.2,671,0,18,1711.63525390625
local,1.7.B.3,11.5.B.1,540,0,65,928.900756835938
local,1.7.B.3,11.5.B.2,540,0,65,928.900756835938
local,1.7.B.3,11.5.B.3,485,0,8,1175.91235351563
local,1.7.B.3,azo.a1,653,0,81,1101.98510742188
local,1.7.B.3,11.6.A.1.2,653,0,78,1237.07873535156
local,1.7.B.3,11.6.A.3,654,0,14,1557.97241210938
local,1.7.B.3,11.6.A.5,671,0,19,1558.51953125
local,1.7.B.4,2.6.A.1,529,0,8,1152.27600097656
local,1.7.B.4,2.6.A.2,651,0,2,1653.67907714844
local,1.7.B.4,2.6.A.3,651,0,8,1227.07788085938
local,1.7.B.4,2.8.A.1,651,0,0,1290.12817382813
local,1.7.B.4,2.8.A.2,636,0,10,1805.35070800781
local,1.7.B.4,2.8.A.3,648,0,77,854.009216308594
local,1.7.B.4,2.8.B.2,648,0,77,854.009216308594
local,1.7.B.4,4.1.A.1,648,0,81,965.221069335938
local,1.7.B.4,4.1.A.2,650,0,6,1447.61706542969
local,1.7.B.4,4.1.B.4,644,17,82,744.701721191406
local,1.7.B.4,7.1.A.1,522,0,5,995.068969726563
local,1.7.B.4,7.1.A.2,648,0,81,820.826721191406
local,1.7.B.4,7.1.A.3,522,0,5,995.068969726563
local,1.7.B.4,7.1.B.2,647,0,7,1600.32604980469
local,1.7.B.4,8.2.A.1,521,0,5,993.087219238281
local,1.7.B.4,8.2.A.2,521,0,5,993.087219238281
local,1.7.B.4,8.4.A.1,649,2,85,757.342163085938
local,1.7.B.4,8.4.A.2,650,0,5,1248.74047851563
local,1.7.B.4,8.4.B.2,649,2,85,757.342163085938
local,1.7.B.4,8.5.A.1,634,0,7,1201.26843261719
local,1.7.B.4,8.5.A.2,648,0,76,862.304870605469
local,1.7.B.4,8.5.A.3,520,0,7,1274.36218261719
local,1.7.B.4,8.5.B.2,521,0,7,1276.92858886719
local,1.7.B.4,8.5.B.3,648,0,76,862.304870605469
local,1.7.B.4,8.5.C.5,648,0,77,854.009338378906
local,1.7.B.4,10.2.A.1,648,0,77,999.690551757813
local,1.7.B.4,10.2.A.2,532,0,9,1150.89135742188
local,1.7.B.4,11.1.A.1,644,0,80,819.907592773438
local,1.7.B.4,11.1.A.2,652,7,102,708.554443359375
local,1.7.B.4,11.1.A.3,642,0,77,665.444152832031
local,1.7.B.4,11.1.A.4,651,0,6,1762.41625976563
local,1.7.B.4,11.1.B.1,526,0,9,1137.06909179688
local,1.7.B.4,11.1.B.3,651,0,1,1491.39953613281
local,1.7.B.4,11.1.C.1,651,0,1,1662.29638671875
local,1.7.B.4,11.1.C.2,518,1,79,632.215698242188
local,1.7.B.4,11.1.C.3,505,1,74,533.173156738281
local,1.7.B.4,11.2.A.1,649,2,43,1105.75988769531
local,1.7.B.4,11.2.A.2,642,0,78,831.892761230469
local,1.7.B.4,11.2.A.3,523,0,5,1299.29663085938
local,1.7.B.4,11.2.A.3.2,651,0,0,1290.12817382813
local,1.7.B.4,11.2.B.1,651,0,17,1358.66674804688
local,1.7.B.4,11.2.B.2,647,0,10,1715.73950195313
local,1.7.B.4,11.2.B.3,522,0,3,1177.62915039063
local,1.7.B.4,11.2.B.4.1,620,0,77,927.822509765625
local,1.7.B.4,11.2.B.4.2,637,3,88,530.898620605469
local,1.7.B.4,11.2.B.6,648,0,77,677.334655761719
local,1.7.B.4,11.2.B.7,651,2,14,1350.94616699219
local,1.7.B.4,11.2.B.8.2,522,0,7,1393.74694824219
local,1.7.B.4,11.5.A.1,540,0,70,782.806579589844
local,1.7.B.4,11.5.A.1.2,651,0,0,1670.91369628906
local,1.7.B.4,11.5.B.1,540,0,69,671.582214355469
local,1.7.B.4,11.5.B.2,540,0,69,671.582214355469
local,1.7.B.4,11.5.B.3,486,0,0,963.131164550781
local,1.7.B.4,azo.a1,648,0,81,820.826599121094
local,1.7.B.4,11.6.A.1.2,648,0,78,1114.68017578125
local,1.7.B.4,11.6.A.3,651,0,0,1290.12817382813
local,1.7.B.4,11.6.A.5,651,0,17,1156.146484375
local,2.6.A.1,2.6.A.2,529,0,10,1386.63012695313
local,2.6.A.1,2.6.A.3,529,0,2,1202.05102539063
local,2.6.A.1,2.8.A.1,529,0,8,1152.27600097656
local,2.6.A.1,2.8.A.2,529,0,2,1559.12951660156
local,2.6.A.1,2.8.A.3,529,0,65,679.42431640625
local,2.6.A.1,2.8.B.2,529,0,65,679.42431640625
local,2.6.A.1,4.1.A.1,529,0,69,763.190185546875
local,2.6.A.1,4.1.A.2,529,0,7,1160.57202148438
local,2.6.A.1,4.1.B.4,506,3,71,637.220886230469
local,2.6.A.1,7.1.A.1,520,0,6,1148.13452148438
local,2.6.A.1,7.1.A.2,529,0,68,654.537536621094
local,2.6.A.1,7.1.A.3,520,0,6,1148.13452148438
local,2.6.A.1,7.1.B.2,528,0,6,1303.51232910156
local,2.6.A.1,8.2.A.1,519,0,6,1145.83081054688
local,2.6.A.1,8.2.A.2,519,0,6,1145.83081054688
local,2.6.A.1,8.4.A.1,518,0,63,786.660766601563
local,2.6.A.1,8.4.A.2,529,0,6,1168.86791992188
local,2.6.A.1,8.4.B.2,518,0,63,786.660766601563
local,2.6.A.1,8.5.A.1,529,0,1,1210.34692382813
local,2.6.A.1,8.5.A.2,529,0,64,687.7197265625
local,2.6.A.1,8.5.A.3,518,0,6,1277.84594726563
local,2.6.A.1,8.5.B.2,519,0,8,1376.49987792969
local,2.6.A.1,8.5.B.3,529,0,64,687.7197265625
local,2.6.A.1,8.5.C.5,529,0,64,806.277221679688
local,2.6.A.1,10.2.A.1,529,0,65,797.659851074219
local,2.6.A.1,10.2.A.2,529,0,1,1210.34692382813
local,2.6.A.1,11.1.A.1,529,0,69,646.242065429688
local,2.6.A.1,11.1.A.2,518,1,76,658.067810058594
local,2.6.A.1,11.1.A.3,528,0,62,702.006896972656
local,2.6.A.1,11.1.A.4,529,0,6,1422.15100097656
local,2.6.A.1,11.1.B.1,526,0,1,1203.43579101563
local,2.6.A.1,11.1.B.3,529,0,7,1160.57189941406
local,2.6.A.1,11.1.C.1,529,0,9,1395.51037597656
local,2.6.A.1,11.1.C.2,518,1,78,735.30615234375
local,2.6.A.1,11.1.C.3,506,3,71,637.220947265625
local,2.6.A.1,11.2.A.1,518,0,22,1010.79357910156
local,2.6.A.1,11.2.A.2,528,0,63,812.328247070313
local,2.6.A.1,11.2.A.3,520,0,5,1291.59655761719
local,2.6.A.1,11.2.A.3.2,529,0,8,1152.27600097656
local,2.6.A.1,11.2.B.1,529,0,8,1288.8447265625
local,2.6.A.1,11.2.B.2,528,0,1,1463.7626953125
local,2.6.A.1,11.2.B.3,519,0,5,1289.02990722656
local,2.6.A.1,11.2.B.4.1,506,0,62,860.71142578125
local,2.6.A.1,11.2.B.4.2,519,5,74,520.210327148438
local,2.6.A.1,11.2.B.6,529,0,66,671.128784179688
local,2.6.A.1,11.2.B.7,526,0,11,1255.29333496094
local,2.6.A.1,11.2.B.8.2,519,0,9,1367.61962890625
local,2.6.A.1,11.5.A.1,529,0,66,789.042358398438
local,2.6.A.1,11.5.A.1.2,529,0,8,1404.390625
local,2.6.A.1,11.5.B.1,529,0,65,679.42431640625
local,2.6.A.1,11.5.B.2,529,0,65,679.42431640625
local,2.6.A.1,11.5.B.3,483,0,8,1046.30529785156
local,2.6.A.1,azo.a1,529,0,69,646.242065429688
local,2.6.A.1,11.6.A.1.2,529,0,65,898.22021484375
local,2.6.A.1,11.6.A.3,529,0,8,1152.27600097656
local,2.6.A.1,11.6.A.5,529,0,8,1152.2763671875
local,2.6.A.2,2.6.A.3,681,0,12,1644.50622558594
local,2.6.A.2,2.8.A.1,651,0,2,1653.67907714844
local,2.6.A.2,2.8.A.2,636,0,12,1892.90454101563
local,2.6.A.2,2.8.A.3,654,0,80,1113.654296875
local,2.6.A.2,2.8.B.2,654,0,80,1113.654296875
local,2.6.A.2,4.1.A.1,654,0,84,1078.13391113281
local,2.6.A.2,4.1.A.2,650,0,8,1741.86657714844
local,2.6.A.2,4.1.B.4,645,17,82,865.376770019531
local,2.6.A.2,7.1.A.1,522,0,7,1279.49523925781
local,2.6.A.2,7.1.A.2,654,0,84,1078.13391113281
local,2.6.A.2,7.1.A.3,522,0,7,1279.49523925781
local,2.6.A.2,7.1.B.2,675,0,8,1811.59326171875
local,2.6.A.2,8.2.A.1,521,0,7,1276.92858886719
local,2.6.A.2,8.2.A.2,521,0,7,1276.92858886719
local,2.6.A.2,8.4.A.1,654,2,88,887.166198730469
local,2.6.A.2,8.4.A.2,656,0,7,1623.42578125
local,2.6.A.2,8.4.B.2,654,2,88,887.166198730469
local,2.6.A.2,8.5.A.1,634,0,9,1549.72534179688
local,2.6.A.2,8.5.A.2,654,0,79,1122.53442382813
local,2.6.A.2,8.5.A.3,520,0,9,1370.40856933594
local,2.6.A.2,8.5.B.2,521,0,5,1294.16320800781
local,2.6.A.2,8.5.B.3,654,0,79,1122.53442382813
local,2.6.A.2,8.5.C.5,654,0,80,1113.654296875
local,2.6.A.2,10.2.A.1,654,0,80,1113.654296875
local,2.6.A.2,10.2.A.2,532,0,11,1386.11706542969
local,2.6.A.2,11.1.A.1,644,0,82,1068.00366210937
local,2.6.A.2,11.1.A.2,653,7,104,911.545043945313
local,2.6.A.2,11.1.A.3,659,0,83,976.219970703125
local,2.6.A.2,11.1.A.4,679,0,10,1933.56311035156
local,2.6.A.2,11.1.B.1,526,0,11,1369.38269042969
local,2.6.A.2,11.1.B.3,657,0,3,1805.79138183594
local,2.6.A.2,11.1.C.1,657,0,1,1823.5517578125
local,2.6.A.2,11.1.C.2,518,1,81,708.6650390625
local,2.6.A.2,11.1.C.3,597,17,80,749.258850097656
local,2.6.A.2,11.2.A.1,654,2,45,1390.87963867188
local,2.6.A.2,11.2.A.2,675,0,86,991.435119628906
local,2.6.A.2,11.2.A.3,523,0,7,1396.53601074219
local,2.6.A.2,11.2.A.3.2,653,0,2,1658.81237792969
local,2.6.A.2,11.2.B.1,679,0,21,1707.30749511719
local,2.6.A.2,11.2.B.2,651,0,10,1850.07604980469
local,2.6.A.2,11.2.B.3,522,0,5,1296.72973632813
local,2.6.A.2,11.2.B.4.1,653,0,86,1057.58471679688
local,2.6.A.2,11.2.B.4.2,642,3,90,832.564086914062
local,2.6.A.2,11.2.B.6,654,0,80,989.238708496094
local,2.6.A.2,11.2.B.7,656,2,14,1529.97290039063
local,2.6.A.2,11.2.B.8.2,522,0,7,1492.74475097656
local,2.6.A.2,11.5.A.1,540,0,72,866.738342285156
local,2.6.A.2,11.5.A.1.2,681,0,4,1863.8486328125
local,2.6.A.2,11.5.B.1,540,0,71,875.618774414063
local,2.6.A.2,11.5.B.2,540,0,71,875.618774414063
local,2.6.A.2,11.5.B.3,486,0,2,1230.18200683594
local,2.6.A.2,azo.a1,654,0,84,1078.13391113281
local,2.6.A.2,11.6.A.1.2,654,0,81,1212.75305175781
local,2.6.A.2,11.6.A.3,655,0,2,1663.94567871094
local,2.6.A.2,11.6.A.5,681,0,20,1575.56860351563
local,2.6.A.3,2.8.A.1,651,0,8,1227.07788085938
local,2.6.A.3,2.8.A.2,781,0,4,2292.31030273438
local,2.6.A.3,2.8.A.3,792,4,93,987.789733886719
local,2.6.A.3,2.8.B.2,848,7,101,1011.51892089844
local,2.6.A.3,4.1.A.1,802,4,99,1139.11218261719
local,2.6.A.3,4.1.A.2,650,0,7,1439.32104492188
local,2.6.A.3,4.1.B.4,802,13,125,805.961853027344
local,2.6.A.3,7.1.A.1,522,0,6,987.187927246094
local,2.6.A.3,7.1.A.2,802,4,99,961.052429199219
local,2.6.A.3,7.1.A.3,522,0,6,987.187927246094
local,2.6.A.3,7.1.B.2,675,0,11,1637.72387695313
local,2.6.A.3,8.2.A.1,521,0,6,985.206176757812
local,2.6.A.3,8.2.A.2,521,0,6,985.206176757812
local,2.6.A.3,8.4.A.1,802,6,101,911.855407714844
local,2.6.A.3,8.4.A.2,656,0,6,1252.74975585938
local,2.6.A.3,8.4.B.2,802,6,101,911.855407714844
local,2.6.A.3,8.5.A.1,634,0,1,1248.55615234375
local,2.6.A.3,8.5.A.2,802,4,92,1019.12188720703
local,2.6.A.3,8.5.A.3,520,0,8,1265.74487304688
local,2.6.A.3,8.5.B.2,521,0,8,1268.31127929688
local,2.6.A.3,8.5.B.3,879,7,101,1082.93334960937
local,2.6.A.3,8.5.C.5,790,4,93,983.182556152344
local,2.6.A.3,10.2.A.1,742,2,95,1052.71411132813
local,2.6.A.3,10.2.A.2,666,0,11,1442.99743652344
local,2.6.A.3,11.1.A.1,782,4,97,931.570495605469
local,2.6.A.3,11.1.A.2,800,9,127,839.860290527344
local,2.6.A.3,11.1.A.3,800,1,101,773.433959960938
local,2.6.A.3,11.1.A.4,823,0,15,2162.21337890625
local,2.6.A.3,11.1.B.1,526,0,3,1186.84411621094
local,2.6.A.3,11.1.B.3,657,0,9,1438.85534667969
local,2.6.A.3,11.1.C.1,801,0,15,1926.65209960938
local,2.6.A.3,11.1.C.2,665,3,104,760.954528808594
local,2.6.A.3,11.1.C.3,665,3,111,562.213806152344
local,2.6.A.3,11.2.A.1,801,2,62,1298.30383300781
local,2.6.A.3,11.2.A.2,848,1,110,1024.67993164063
local,2.6.A.3,11.2.A.3,657,0,15,1557.05480957031
local,2.6.A.3,11.2.A.3.2,653,0,8,1231.04150390625
local,2.6.A.3,11.2.B.1,695,0,18,1451.73449707031
local,2.6.A.3,11.2.B.2,651,0,4,1780.1767578125
local,2.6.A.3,11.2.B.3,666,0,13,1426.40576171875
local,2.6.A.3,11.2.B.4.1,659,0,84,967.6025390625
local,2.6.A.3,11.2.B.4.2,804,7,117,579.373718261719
local,2.6.A.3,11.2.B.6,879,7,103,828.339965820313
local,2.6.A.3,11.2.B.7,849,9,30,1570.22229003906
local,2.6.A.3,11.2.B.8.2,666,0,17,1706.56982421875
local,2.6.A.3,11.5.A.1,678,4,86,932.868225097656
local,2.6.A.3,11.5.A.1.2,875,0,15,2116.58447265625
local,2.6.A.3,11.5.B.1,688,4,85,814.576354980469
local,2.6.A.3,11.5.B.2,678,4,85,791.539855957031
local,2.6.A.3,11.5.B.3,486,0,8,900.082824707031
local,2.6.A.3,azo.a1,802,4,99,961.052307128906
local,2.6.A.3,11.6.A.1.2,879,7,103,1429.42370605469
local,2.6.A.3,11.6.A.3,655,0,8,1235.00512695313
local,2.6.A.3,11.6.A.5,856,0,23,1515.13146972656
local,2.8.A.1,2.8.A.2,636,0,10,1805.35070800781
local,2.8.A.1,2.8.A.3,648,0,77,854.009216308594
local,2.8.A.1,2.8.B.2,648,0,77,854.009216308594
local,2.8.A.1,4.1.A.1,648,0,81,965.221069335938
local,2.8.A.1,4.1.A.2,650,0,6,1447.61706542969
local,2.8.A.1,4.1.B.4,644,17,82,744.701721191406
local,2.8.A.1,7.1.A.1,522,0,5,995.068969726563
local,2.8.A.1,7.1.A.2,648,0,81,820.826721191406
local,2.8.A.1,7.1.A.3,522,0,5,995.068969726563
local,2.8.A.1,7.1.B.2,647,0,7,1600.32604980469
local,2.8.A.1,8.2.A.1,521,0,5,993.087219238281
