"Plate","Well","Wavelength","Abs","Transfer","Layout","MixPlate","MixIsolate","Isolate1","Isolate2","Community","Isolate1Freq","Isolate2Freq"
"T4_75_P1","E12",450,0.083,"4","75_","1",TRUE,"5","5","C11R5","50","50"
"T4_75_P1","F01",450,0.277,"4","75_","1",TRUE,"6","1","C1R7","50","50"
"T4_75_P1","F02",450,0.219,"4","75_","1",TRUE,"6","2","C1R7","50","50"
"T4_75_P1","F03",450,0.247,"4","75_","1",TRUE,"6","3","C1R7","50","50"
"T4_75_P1","F04",450,0.245,"4","75_","1",TRUE,"6","4","C1R7","50","50"
"T4_75_P1","F05",450,0.253,"4","75_","1",TRUE,"6","5","C1R7","50","50"
"T4_75_P1","F06",450,0.211,"4","75_","1",TRUE,"6","6","C1R7","50","50"
"T4_75_P1","F07",450,0.313,"4","75_","1",TRUE,"6","7","C1R7","50","50"
"T4_75_P1","F08",450,0.424,"4","75_","1",FALSE,"1","1","C11R5","single","single"
"T4_75_P1","F09",450,0.304,"4","75_","1",FALSE,"2","2","C11R5","single","single"
"T4_75_P1","F10",450,0.423,"4","75_","1",FALSE,"3","3","C11R5","single","single"
"T4_75_P1","F11",450,0.314,"4","75_","1",FALSE,"4","4","C11R5","single","single"
"T4_75_P1","G01",450,0.314,"4","75_","1",TRUE,"7","1","C1R7","50","50"
"T4_75_P1","G02",450,0.332,"4","75_","1",TRUE,"7","2","C1R7","50","50"
"T4_75_P1","G03",450,0.334,"4","75_","1",TRUE,"7","3","C1R7","50","50"
"T4_75_P1","G04",450,0.333,"4","75_","1",TRUE,"7","4","C1R7","50","50"
"T4_75_P1","G05",450,0.321,"4","75_","1",TRUE,"7","5","C1R7","50","50"
"T4_75_P1","G06",450,0.317,"4","75_","1",TRUE,"7","6","C1R7","50","50"
"T4_75_P1","G07",450,0.331,"4","75_","1",TRUE,"7","7","C1R7","50","50"
"T4_75_P1","G08",450,0,"4","75_","1",TRUE,NA,NA,NA,"50","50"
"T4_75_P1","G09",450,0,"4","75_","1",TRUE,NA,NA,NA,"50","50"
"T4_75_P1","G10",450,0,"4","75_","1",TRUE,NA,NA,NA,"50","50"
"T4_75_P1","G11",450,-0.001,"4","75_","1",TRUE,NA,NA,NA,"50","50"
"T4_75_P1","G12",450,-0.001,"4","75_","1",TRUE,NA,NA,NA,"50","50"
"T4_75_P1","H01",450,0.277,"4","75_","1",FALSE,"1","1","C1R7","single","single"
"T4_75_P1","H02",450,0.204,"4","75_","1",FALSE,"2","2","C1R7","single","single"
"T4_75_P1","H03",450,0.241,"4","75_","1",FALSE,"3","3","C1R7","single","single"
"T4_75_P1","H04",450,0.256,"4","75_","1",FALSE,"4","4","C1R7","single","single"
"T4_75_P1","H05",450,0.251,"4","75_","1",FALSE,"5","5","C1R7","single","single"
"T4_75_P1","H06",450,0.217,"4","75_","1",FALSE,"6","6","C1R7","single","single"
"T4_75_P1","H07",450,0.318,"4","75_","1",FALSE,"7","7","C1R7","single","single"
"T4_75_P1","H08",450,-0.002,"4","75_","1",TRUE,NA,NA,NA,"50","50"
"T4_75_P1","H09",450,-0.002,"4","75_","1",TRUE,NA,NA,NA,"50","50"
"T4_75_P1","H10",450,-0.001,"4","75_","1",TRUE,NA,NA,NA,"50","50"
"T4_75_P1","H11",450,-0.001,"4","75_","1",TRUE,NA,NA,NA,"50","50"
"T4_75_P1","H12",450,-0.002,"4","75_","1",TRUE,NA,NA,NA,"50","50"
"T4_75_P1","A01",541,0.208,"4","75_","1",TRUE,"1","1","C1R7","50","50"
"T4_75_P1","A02",541,0.198,"4","75_","1",TRUE,"1","2","C1R7","50","50"
"T4_75_P1","A03",541,0.197,"4","75_","1",TRUE,"1","3","C1R7","50","50"
"T4_75_P1","A04",541,0.196,"4","75_","1",TRUE,"1","4","C1R7","50","50"
"T4_75_P1","A05",541,0.198,"4","75_","1",TRUE,"1","5","C1R7","50","50"
"T4_75_P1","A06",541,0.19,"4","75_","1",TRUE,"1","6","C1R7","50","50"
"T4_75_P1","A07",541,0.213,"4","75_","1",TRUE,"1","7","C1R7","50","50"
"T4_75_P1","A08",541,0.296,"4","75_","1",TRUE,"1","1","C11R5","50","50"
"T4_75_P1","A09",541,0.24,"4","75_","1",TRUE,"1","2","C11R5","50","50"
"T4_75_P1","A10",541,0.306,"4","75_","1",TRUE,"1","3","C11R5","50","50"
"T4_75_P1","A11",541,0.244,"4","75_","1",TRUE,"1","4","C11R5","50","50"
"T4_75_P1","A12",541,0.331,"4","75_","1",TRUE,"1","5","C11R5","50","50"
"T4_75_P1","B01",541,0.208,"4","75_","1",TRUE,"2","1","C1R7","50","50"
"T4_75_P1","B02",541,0.158,"4","75_","1",TRUE,"2","2","C1R7","50","50"
"T4_75_P1","B03",541,0.184,"4","75_","1",TRUE,"2","3","C1R7","50","50"
"T4_75_P1","B04",541,0.182,"4","75_","1",TRUE,"2","4","C1R7","50","50"
"T4_75_P1","B05",541,0.178,"4","75_","1",TRUE,"2","5","C1R7","50","50"
"T4_75_P1","B06",541,0.151,"4","75_","1",TRUE,"2","6","C1R7","50","50"
"T4_75_P1","B07",541,0.235,"4","75_","1",TRUE,"2","7","C1R7","50","50"
"T4_75_P1","B08",541,0.226,"4","75_","1",TRUE,"2","1","C11R5","50","50"
"T4_75_P1","B09",541,0.246,"4","75_","1",TRUE,"2","2","C11R5","50","50"
"T4_75_P1","B10",541,0.234,"4","75_","1",TRUE,"2","3","C11R5","50","50"
"T4_75_P1","B11",541,0.253,"4","75_","1",TRUE,"2","4","C11R5","50","50"
"T4_75_P1","B12",541,0.249,"4","75_","1",TRUE,"2","5","C11R5","50","50"
"T4_75_P1","C01",541,0.208,"4","75_","1",TRUE,"3","1","C1R7","50","50"
"T4_75_P1","C02",541,0.194,"4","75_","1",TRUE,"3","2","C1R7","50","50"
"T4_75_P1","C03",541,0.181,"4","75_","1",TRUE,"3","3","C1R7","50","50"
"T4_75_P1","C04",541,0.19,"4","75_","1",TRUE,"3","4","C1R7","50","50"
"T4_75_P1","C05",541,0.176,"4","75_","1",TRUE,"3","5","C1R7","50","50"
"T4_75_P1","C06",541,0.175,"4","75_","1",TRUE,"3","6","C1R7","50","50"
"T4_75_P1","C07",541,0.245,"4","75_","1",TRUE,"3","7","C1R7","50","50"
"T4_75_P1","C08",541,0.317,"4","75_","1",TRUE,"3","1","C11R5","50","50"
"T4_75_P1","C09",541,0.234,"4","75_","1",TRUE,"3","2","C11R5","50","50"
"T4_75_P1","C10",541,0.289,"4","75_","1",TRUE,"3","3","C11R5","50","50"
"T4_75_P1","C11",541,0.249,"4","75_","1",TRUE,"3","4","C11R5","50","50"
"T4_75_P1","C12",541,0.167,"4","75_","1",TRUE,"3","5","C11R5","50","50"
"T4_75_P1","D01",541,0.217,"4","75_","1",TRUE,"4","1","C1R7","50","50"
"T4_75_P1","D02",541,0.192,"4","75_","1",TRUE,"4","2","C1R7","50","50"
"T4_75_P1","D03",541,0.176,"4","75_","1",TRUE,"4","3","C1R7","50","50"
"T4_75_P1","D04",541,0.188,"4","75_","1",TRUE,"4","4","C1R7","50","50"
"T4_75_P1","D05",541,0.187,"4","75_","1",TRUE,"4","5","C1R7","50","50"
"T4_75_P1","D06",541,0.189,"4","75_","1",TRUE,"4","6","C1R7","50","50"
"T4_75_P1","D07",541,0.24,"4","75_","1",TRUE,"4","7","C1R7","50","50"
"T4_75_P1","D08",541,0.219,"4","75_","1",TRUE,"4","1","C11R5","50","50"
"T4_75_P1","D09",541,0.25,"4","75_","1",TRUE,"4","2","C11R5","50","50"
"T4_75_P1","D10",541,0.235,"4","75_","1",TRUE,"4","3","C11R5","50","50"
"T4_75_P1","D11",541,0.254,"4","75_","1",TRUE,"4","4","C11R5","50","50"
"T4_75_P1","D12",541,0.256,"4","75_","1",TRUE,"4","5","C11R5","50","50"
"T4_75_P1","E01",541,0.206,"4","75_","1",TRUE,"5","1","C1R7","50","50"
"T4_75_P1","E02",541,0.191,"4","75_","1",TRUE,"5","2","C1R7","50","50"
"T4_75_P1","E03",541,0.191,"4","75_","1",TRUE,"5","3","C1R7","50","50"
"T4_75_P1","E04",541,0.184,"4","75_","1",TRUE,"5","4","C1R7","50","50"
"T4_75_P1","E05",541,0.187,"4","75_","1",TRUE,"5","5","C1R7","50","50"
"T4_75_P1","E06",541,0.18,"4","75_","1",TRUE,"5","6","C1R7","50","50"
"T4_75_P1","E07",541,0.229,"4","75_","1",TRUE,"5","7","C1R7","50","50"
"T4_75_P1","E08",541,0.149,"4","75_","1",TRUE,"5","1","C11R5","50","50"
"T4_75_P1","E09",541,0.248,"4","75_","1",TRUE,"5","2","C11R5","50","50"
"T4_75_P1","E10",541,0.156,"4","75_","1",TRUE,"5","3","C11R5","50","50"
"T4_75_P1","E11",541,0.25,"4","75_","1",TRUE,"5","4","C11R5","50","50"
"T4_75_P1","E12",541,0.061,"4","75_","1",TRUE,"5","5","C11R5","50","50"
"T4_75_P1","F01",541,0.202,"4","75_","1",TRUE,"6","1","C1R7","50","50"
"T4_75_P1","F02",541,0.158,"4","75_","1",TRUE,"6","2","C1R7","50","50"
"T4_75_P1","F03",541,0.183,"4","75_","1",TRUE,"6","3","C1R7","50","50"
"T4_75_P1","F04",541,0.178,"4","75_","1",TRUE,"6","4","C1R7","50","50"
"T4_75_P1","F05",541,0.189,"4","75_","1",TRUE,"6","5","C1R7","50","50"
"T4_75_P1","F06",541,0.155,"4","75_","1",TRUE,"6","6","C1R7","50","50"
"T4_75_P1","F07",541,0.238,"4","75_","1",TRUE,"6","7","C1R7","50","50"
"T4_75_P1","F08",541,0.319,"4","75_","1",FALSE,"1","1","C11R5","single","single"
"T4_75_P1","F09",541,0.231,"4","75_","1",FALSE,"2","2","C11R5","single","single"
"T4_75_P1","F10",541,0.315,"4","75_","1",FALSE,"3","3","C11R5","single","single"
"T4_75_P1","F11",541,0.24,"4","75_","1",FALSE,"4","4","C11R5","single","single"
"T4_75_P1","G01",541,0.232,"4","75_","1",TRUE,"7","1","C1R7","50","50"
"T4_75_P1","G02",541,0.253,"4","75_","1",TRUE,"7","2","C1R7","50","50"
"T4_75_P1","G03",541,0.253,"4","75_","1",TRUE,"7","3","C1R7","50","50"
"T4_75_P1","G04",541,0.254,"4","75_","1",TRUE,"7","4","C1R7","50","50"
"T4_75_P1","G05",541,0.243,"4","75_","1",TRUE,"7","5","C1R7","50","50"
"T4_75_P1","G06",541,0.24,"4","75_","1",TRUE,"7","6","C1R7","50","50"
"T4_75_P1","G07",541,0.251,"4","75_","1",TRUE,"7","7","C1R7","50","50"
"T4_75_P1","G08",541,0,"4","75_","1",TRUE,NA,NA,NA,"50","50"
"T4_75_P1","G09",541,0.001,"4","75_","1",TRUE,NA,NA,NA,"50","50"
"T4_75_P1","G10",541,0.001,"4","75_","1",TRUE,NA,NA,NA,"50","50"
"T4_75_P1","G11",541,0,"4","75_","1",TRUE,NA,NA,NA,"50","50"
"T4_75_P1","G12",541,0,"4","75_","1",TRUE,NA,NA,NA,"50","50"
"T4_75_P1","H01",541,0.202,"4","75_","1",FALSE,"1","1","C1R7","single","single"
"T4_75_P1","H02",541,0.147,"4","75_","1",FALSE,"2","2","C1R7","single","single"
"T4_75_P1","H03",541,0.18,"4","75_","1",FALSE,"3","3","C1R7","single","single"
"T4_75_P1","H04",541,0.186,"4","75_","1",FALSE,"4","4","C1R7","single","single"
"T4_75_P1","H05",541,0.186,"4","75_","1",FALSE,"5","5","C1R7","single","single"
"T4_75_P1","H06",541,0.158,"4","75_","1",FALSE,"6","6","C1R7","single","single"
"T4_75_P1","H07",541,0.241,"4","75_","1",FALSE,"7","7","C1R7","single","single"
"T4_75_P1","H08",541,-0.00199999999999999,"4","75_","1",TRUE,NA,NA,NA,"50","50"
"T4_75_P1","H09",541,-0.000999999999999994,"4","75_","1",TRUE,NA,NA,NA,"50","50"
"T4_75_P1","H10",541,-0.000999999999999994,"4","75_","1",TRUE,NA,NA,NA,"50","50"
"T4_75_P1","H11",541,-0.000999999999999994,"4","75_","1",TRUE,NA,NA,NA,"50","50"
"T4_75_P1","H12",541,-0.001,"4","75_","1",TRUE,NA,NA,NA,"50","50"
"T4_75_P1","A01",551,0.202,"4","75_","1",TRUE,"1","1","C1R7","50","50"
"T4_75_P1","A02",551,0.192,"4","75_","1",TRUE,"1","2","C1R7","50","50"
"T4_75_P1","A03",551,0.191,"4","75_","1",TRUE,"1","3","C1R7","50","50"
"T4_75_P1","A04",551,0.191,"4","75_","1",TRUE,"1","4","C1R7","50","50"
"T4_75_P1","A05",551,0.192,"4","75_","1",TRUE,"1","5","C1R7","50","50"
"T4_75_P1","A06",551,0.185,"4","75_","1",TRUE,"1","6","C1R7","50","50"
"T4_75_P1","A07",551,0.207,"4","75_","1",TRUE,"1","7","C1R7","50","50"
"T4_75_P1","A08",551,0.287,"4","75_","1",TRUE,"1","1","C11R5","50","50"
"T4_75_P1","A09",551,0.233,"4","75_","1",TRUE,"1","2","C11R5","50","50"
"T4_75_P1","A10",551,0.299,"4","75_","1",TRUE,"1","3","C11R5","50","50"
"T4_75_P1","A11",551,0.238,"4","75_","1",TRUE,"1","4","C11R5","50","50"
"T4_75_P1","A12",551,0.325,"4","75_","1",TRUE,"1","5","C11R5","50","50"
"T4_75_P1","B01",551,0.202,"4","75_","1",TRUE,"2","1","C1R7","50","50"
"T4_75_P1","B02",551,0.153,"4","75_","1",TRUE,"2","2","C1R7","50","50"
"T4_75_P1","B03",551,0.179,"4","75_","1",TRUE,"2","3","C1R7","50","50"
"T4_75_P1","B04",551,0.177,"4","75_","1",TRUE,"2","4","C1R7","50","50"
"T4_75_P1","B05",551,0.174,"4","75_","1",TRUE,"2","5","C1R7","50","50"
"T4_75_P1","B06",551,0.147,"4","75_","1",TRUE,"2","6","C1R7","50","50"
"T4_75_P1","B07",551,0.229,"4","75_","1",TRUE,"2","7","C1R7","50","50"
"T4_75_P1","B08",551,0.22,"4","75_","1",TRUE,"2","1","C11R5","50","50"
"T4_75_P1","B09",551,0.241,"4","75_","1",TRUE,"2","2","C11R5","50","50"
"T4_75_P1","B10",551,0.227,"4","75_","1",TRUE,"2","3","C11R5","50","50"
"T4_75_P1","B11",551,0.247,"4","75_","1",TRUE,"2","4","C11R5","50","50"
"T4_75_P1","B12",551,0.242,"4","75_","1",TRUE,"2","5","C11R5","50","50"
"T4_75_P1","C01",551,0.202,"4","75_","1",TRUE,"3","1","C1R7","50","50"
"T4_75_P1","C02",551,0.19,"4","75_","1",TRUE,"3","2","C1R7","50","50"
"T4_75_P1","C03",551,0.176,"4","75_","1",TRUE,"3","3","C1R7","50","50"
"T4_75_P1","C04",551,0.185,"4","75_","1",TRUE,"3","4","C1R7","50","50"
"T4_75_P1","C05",551,0.171,"4","75_","1",TRUE,"3","5","C1R7","50","50"
"T4_75_P1","C06",551,0.171,"4","75_","1",TRUE,"3","6","C1R7","50","50"
"T4_75_P1","C07",551,0.239,"4","75_","1",TRUE,"3","7","C1R7","50","50"
"T4_75_P1","C08",551,0.309,"4","75_","1",TRUE,"3","1","C11R5","50","50"
"T4_75_P1","C09",551,0.229,"4","75_","1",TRUE,"3","2","C11R5","50","50"
"T4_75_P1","C10",551,0.281,"4","75_","1",TRUE,"3","3","C11R5","50","50"
"T4_75_P1","C11",551,0.243,"4","75_","1",TRUE,"3","4","C11R5","50","50"
"T4_75_P1","C12",551,0.162,"4","75_","1",TRUE,"3","5","C11R5","50","50"
"T4_75_P1","D01",551,0.211,"4","75_","1",TRUE,"4","1","C1R7","50","50"
"T4_75_P1","D02",551,0.186,"4","75_","1",TRUE,"4","2","C1R7","50","50"
"T4_75_P1","D03",551,0.171,"4","75_","1",TRUE,"4","3","C1R7","50","50"
"T4_75_P1","D04",551,0.182,"4","75_","1",TRUE,"4","4","C1R7","50","50"
"T4_75_P1","D05",551,0.182,"4","75_","1",TRUE,"4","5","C1R7","50","50"
"T4_75_P1","D06",551,0.183,"4","75_","1",TRUE,"4","6","C1R7","50","50"
"T4_75_P1","D07",551,0.234,"4","75_","1",TRUE,"4","7","C1R7","50","50"
"T4_75_P1","D08",551,0.213,"4","75_","1",TRUE,"4","1","C11R5","50","50"
"T4_75_P1","D09",551,0.244,"4","75_","1",TRUE,"4","2","C11R5","50","50"
"T4_75_P1","D10",551,0.228,"4","75_","1",TRUE,"4","3","C11R5","50","50"
"T4_75_P1","D11",551,0.247,"4","75_","1",TRUE,"4","4","C11R5","50","50"
"T4_75_P1","D12",551,0.25,"4","75_","1",TRUE,"4","5","C11R5","50","50"
"T4_75_P1","E01",551,0.2,"4","75_","1",TRUE,"5","1","C1R7","50","50"
"T4_75_P1","E02",551,0.186,"4","75_","1",TRUE,"5","2","C1R7","50","50"
"T4_75_P1","E03",551,0.186,"4","75_","1",TRUE,"5","3","C1R7","50","50"
"T4_75_P1","E04",551,0.178,"4","75_","1",TRUE,"5","4","C1R7","50","50"
"T4_75_P1","E05",551,0.182,"4","75_","1",TRUE,"5","5","C1R7","50","50"
"T4_75_P1","E06",551,0.175,"4","75_","1",TRUE,"5","6","C1R7","50","50"
"T4_75_P1","E07",551,0.222,"4","75_","1",TRUE,"5","7","C1R7","50","50"
"T4_75_P1","E08",551,0.143,"4","75_","1",TRUE,"5","1","C11R5","50","50"
"T4_75_P1","E09",551,0.243,"4","75_","1",TRUE,"5","2","C11R5","50","50"
"T4_75_P1","E10",551,0.15,"4","75_","1",TRUE,"5","3","C11R5","50","50"
"T4_75_P1","E11",551,0.243,"4","75_","1",TRUE,"5","4","C11R5","50","50"
"T4_75_P1","E12",551,0.06,"4","75_","1",TRUE,"5","5","C11R5","50","50"
"T4_75_P1","F01",551,0.196,"4","75_","1",TRUE,"6","1","C1R7","50","50"
"T4_75_P1","F02",551,0.153,"4","75_","1",TRUE,"6","2","C1R7","50","50"
"T4_75_P1","F03",551,0.178,"4","75_","1",TRUE,"6","3","C1R7","50","50"
"T4_75_P1","F04",551,0.174,"4","75_","1",TRUE,"6","4","C1R7","50","50"
"T4_75_P1","F05",551,0.184,"4","75_","1",TRUE,"6","5","C1R7","50","50"
"T4_75_P1","F06",551,0.15,"4","75_","1",TRUE,"6","6","C1R7","50","50"
"T4_75_P1","F07",551,0.231,"4","75_","1",TRUE,"6","7","C1R7","50","50"
"T4_75_P1","F08",551,0.31,"4","75_","1",FALSE,"1","1","C11R5","single","single"
"T4_75_P1","F09",551,0.225,"4","75_","1",FALSE,"2","2","C11R5","single","single"
"T4_75_P1","F10",551,0.306,"4","75_","1",FALSE,"3","3","C11R5","single","single"
"T4_75_P1","F11",551,0.234,"4","75_","1",FALSE,"4","4","C11R5","single","single"
"T4_75_P1","G01",551,0.228,"4","75_","1",TRUE,"7","1","C1R7","50","50"
"T4_75_P1","G02",551,0.247,"4","75_","1",TRUE,"7","2","C1R7","50","50"
"T4_75_P1","G03",551,0.247,"4","75_","1",TRUE,"7","3","C1R7","50","50"
"T4_75_P1","G04",551,0.248,"4","75_","1",TRUE,"7","4","C1R7","50","50"
"T4_75_P1","G05",551,0.236,"4","75_","1",TRUE,"7","5","C1R7","50","50"
"T4_75_P1","G06",551,0.235,"4","75_","1",TRUE,"7","6","C1R7","50","50"
"T4_75_P1","G07",551,0.244,"4","75_","1",TRUE,"7","7","C1R7","50","50"
"T4_75_P1","G08",551,0,"4","75_","1",TRUE,NA,NA,NA,"50","50"
"T4_75_P1","G09",551,0.001,"4","75_","1",TRUE,NA,NA,NA,"50","50"
"T4_75_P1","G10",551,0.001,"4","75_","1",TRUE,NA,NA,NA,"50","50"
"T4_75_P1","G11",551,0,"4","75_","1",TRUE,NA,NA,NA,"50","50"
"T4_75_P1","G12",551,0,"4","75_","1",TRUE,NA,NA,NA,"50","50"
"T4_75_P1","H01",551,0.196,"4","75_","1",FALSE,"1","1","C1R7","single","single"
"T4_75_P1","H02",551,0.142,"4","75_","1",FALSE,"2","2","C1R7","single","single"
"T4_75_P1","H03",551,0.176,"4","75_","1",FALSE,"3","3","C1R7","single","single"
"T4_75_P1","H04",551,0.181,"4","75_","1",FALSE,"4","4","C1R7","single","single"
"T4_75_P1","H05",551,0.181,"4","75_","1",FALSE,"5","5","C1R7","single","single"
"T4_75_P1","H06",551,0.153,"4","75_","1",FALSE,"6","6","C1R7","single","single"
"T4_75_P1","H07",551,0.235,"4","75_","1",FALSE,"7","7","C1R7","single","single"
"T4_75_P1","H08",551,-0.00199999999999999,"4","75_","1",TRUE,NA,NA,NA,"50","50"
"T4_75_P1","H09",551,-0.000999999999999994,"4","75_","1",TRUE,NA,NA,NA,"50","50"
"T4_75_P1","H10",551,-0.000999999999999994,"4","75_","1",TRUE,NA,NA,NA,"50","50"
"T4_75_P1","H11",551,-0.000999999999999994,"4","75_","1",TRUE,NA,NA,NA,"50","50"
"T4_75_P1","H12",551,-0.001,"4","75_","1",TRUE,NA,NA,NA,"50","50"
"T4_75_P1","A01",620,0.165,"4","75_","1",TRUE,"1","1","C1R7","50","50"
"T4_75_P1","A02",620,0.157,"4","75_","1",TRUE,"1","2","C1R7","50","50"
"T4_75_P1","A03",620,0.157,"4","75_","1",TRUE,"1","3","C1R7","50","50"
"T4_75_P1","A04",620,0.156,"4","75_","1",TRUE,"1","4","C1R7","50","50"
"T4_75_P1","A05",620,0.158,"4","75_","1",TRUE,"1","5","C1R7","50","50"
"T4_75_P1","A06",620,0.152,"4","75_","1",TRUE,"1","6","C1R7","50","50"
"T4_75_P1","A07",620,0.172,"4","75_","1",TRUE,"1","7","C1R7","50","50"
"T4_75_P1","A08",620,0.242,"4","75_","1",TRUE,"1","1","C11R5","50","50"
"T4_75_P1","A09",620,0.197,"4","75_","1",TRUE,"1","2","C11R5","50","50"
"T4_75_P1","A10",620,0.254,"4","75_","1",TRUE,"1","3","C11R5","50","50"
"T4_75_P1","A11",620,0.202,"4","75_","1",TRUE,"1","4","C11R5","50","50"
"T4_75_P1","A12",620,0.277,"4","75_","1",TRUE,"1","5","C11R5","50","50"
"T4_75_P1","B01",620,0.165,"4","75_","1",TRUE,"2","1","C1R7","50","50"
"T4_75_P1","B02",620,0.128,"4","75_","1",TRUE,"2","2","C1R7","50","50"
"T4_75_P1","B03",620,0.149,"4","75_","1",TRUE,"2","3","C1R7","50","50"
"T4_75_P1","B04",620,0.146,"4","75_","1",TRUE,"2","4","C1R7","50","50"
"T4_75_P1","B05",620,0.145,"4","75_","1",TRUE,"2","5","C1R7","50","50"
"T4_75_P1","B06",620,0.121,"4","75_","1",TRUE,"2","6","C1R7","50","50"
"T4_75_P1","B07",620,0.194,"4","75_","1",TRUE,"2","7","C1R7","50","50"
"T4_75_P1","B08",620,0.186,"4","75_","1",TRUE,"2","1","C11R5","50","50"
"T4_75_P1","B09",620,0.205,"4","75_","1",TRUE,"2","2","C11R5","50","50"
"T4_75_P1","B10",620,0.193,"4","75_","1",TRUE,"2","3","C11R5","50","50"
"T4_75_P1","B11",620,0.21,"4","75_","1",TRUE,"2","4","C11R5","50","50"
"T4_75_P1","B12",620,0.203,"4","75_","1",TRUE,"2","5","C11R5","50","50"
"T4_75_P1","C01",620,0.165,"4","75_","1",TRUE,"3","1","C1R7","50","50"
"T4_75_P1","C02",620,0.159,"4","75_","1",TRUE,"3","2","C1R7","50","50"
"T4_75_P1","C03",620,0.148,"4","75_","1",TRUE,"3","3","C1R7","50","50"
"T4_75_P1","C04",620,0.152,"4","75_","1",TRUE,"3","4","C1R7","50","50"
"T4_75_P1","C05",620,0.143,"4","75_","1",TRUE,"3","5","C1R7","50","50"
"T4_75_P1","C06",620,0.142,"4","75_","1",TRUE,"3","6","C1R7","50","50"
"T4_75_P1","C07",620,0.203,"4","75_","1",TRUE,"3","7","C1R7","50","50"
"T4_75_P1","C08",620,0.261,"4","75_","1",TRUE,"3","1","C11R5","50","50"
"T4_75_P1","C09",620,0.193,"4","75_","1",TRUE,"3","2","C11R5","50","50"
"T4_75_P1","C10",620,0.238,"4","75_","1",TRUE,"3","3","C11R5","50","50"
"T4_75_P1","C11",620,0.206,"4","75_","1",TRUE,"3","4","C11R5","50","50"
"T4_75_P1","C12",620,0.133,"4","75_","1",TRUE,"3","5","C11R5","50","50"
"T4_75_P1","D01",620,0.173,"4","75_","1",TRUE,"4","1","C1R7","50","50"
"T4_75_P1","D02",620,0.153,"4","75_","1",TRUE,"4","2","C1R7","50","50"
"T4_75_P1","D03",620,0.142,"4","75_","1",TRUE,"4","3","C1R7","50","50"
"T4_75_P1","D04",620,0.15,"4","75_","1",TRUE,"4","4","C1R7","50","50"
"T4_75_P1","D05",620,0.15,"4","75_","1",TRUE,"4","5","C1R7","50","50"
"T4_75_P1","D06",620,0.151,"4","75_","1",TRUE,"4","6","C1R7","50","50"
"T4_75_P1","D07",620,0.198,"4","75_","1",TRUE,"4","7","C1R7","50","50"
"T4_75_P1","D08",620,0.181,"4","75_","1",TRUE,"4","1","C11R5","50","50"
"T4_75_P1","D09",620,0.207,"4","75_","1",TRUE,"4","2","C11R5","50","50"
"T4_75_P1","D10",620,0.194,"4","75_","1",TRUE,"4","3","C11R5","50","50"
"T4_75_P1","D11",620,0.209,"4","75_","1",TRUE,"4","4","C11R5","50","50"
"T4_75_P1","D12",620,0.211,"4","75_","1",TRUE,"4","5","C11R5","50","50"
"T4_75_P1","E01",620,0.163,"4","75_","1",TRUE,"5","1","C1R7","50","50"
"T4_75_P1","E02",620,0.156,"4","75_","1",TRUE,"5","2","C1R7","50","50"
"T4_75_P1","E03",620,0.156,"4","75_","1",TRUE,"5","3","C1R7","50","50"
"T4_75_P1","E04",620,0.148,"4","75_","1",TRUE,"5","4","C1R7","50","50"
"T4_75_P1","E05",620,0.153,"4","75_","1",TRUE,"5","5","C1R7","50","50"
"T4_75_P1","E06",620,0.146,"4","75_","1",TRUE,"5","6","C1R7","50","50"
"T4_75_P1","E07",620,0.189,"4","75_","1",TRUE,"5","7","C1R7","50","50"
"T4_75_P1","E08",620,0.116,"4","75_","1",TRUE,"5","1","C11R5","50","50"
"T4_75_P1","E09",620,0.205,"4","75_","1",TRUE,"5","2","C11R5","50","50"
"T4_75_P1","E10",620,0.123,"4","75_","1",TRUE,"5","3","C11R5","50","50"
"T4_75_P1","E11",620,0.205,"4","75_","1",TRUE,"5","4","C11R5","50","50"
"T4_75_P1","E12",620,0.049,"4","75_","1",TRUE,"5","5","C11R5","50","50"
"T4_75_P1","F01",620,0.161,"4","75_","1",TRUE,"6","1","C1R7","50","50"
"T4_75_P1","F02",620,0.126,"4","75_","1",TRUE,"6","2","C1R7","50","50"
"T4_75_P1","F03",620,0.148,"4","75_","1",TRUE,"6","3","C1R7","50","50"
"T4_75_P1","F04",620,0.143,"4","75_","1",TRUE,"6","4","C1R7","50","50"
"T4_75_P1","F05",620,0.153,"4","75_","1",TRUE,"6","5","C1R7","50","50"
"T4_75_P1","F06",620,0.124,"4","75_","1",TRUE,"6","6","C1R7","50","50"
"T4_75_P1","F07",620,0.195,"4","75_","1",TRUE,"6","7","C1R7","50","50"
"T4_75_P1","F08",620,0.262,"4","75_","1",FALSE,"1","1","C11R5","single","single"
"T4_75_P1","F09",620,0.19,"4","75_","1",FALSE,"2","2","C11R5","single","single"
"T4_75_P1","F10",620,0.259,"4","75_","1",FALSE,"3","3","C11R5","single","single"
"T4_75_P1","F11",620,0.198,"4","75_","1",FALSE,"4","4","C11R5","single","single"
"T4_75_P1","G01",620,0.19,"4","75_","1",TRUE,"7","1","C1R7","50","50"
"T4_75_P1","G02",620,0.208,"4","75_","1",TRUE,"7","2","C1R7","50","50"
"T4_75_P1","G03",620,0.208,"4","75_","1",TRUE,"7","3","C1R7","50","50"
"T4_75_P1","G04",620,0.208,"4","75_","1",TRUE,"7","4","C1R7","50","50"
